callback,npu_id=0,curr_cycle=125756642424,node_id=5,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=125756642424,node_id=809,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=125756647457,node_id=409,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=125756647457,node_id=1213,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=125756647457,node_id=408,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=125756647457,node_id=1212,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=140187732538,node_id=7,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=140187732538,node_id=811,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=140187732538,node_id=6,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=140187732538,node_id=810,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=140187737571,node_id=410,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=3,curr_cycle=140187737571,node_id=1214,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=1,curr_cycle=140187737571,node_id=409,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=3,curr_cycle=140187737571,node_id=1213,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=0,curr_cycle=167675523232,node_id=8,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=2,curr_cycle=167675523232,node_id=812,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=0,curr_cycle=167675523232,node_id=7,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=167675523232,node_id=811,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=167675528265,node_id=411,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=167675528265,node_id=1215,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=167675528265,node_id=410,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=167675528265,node_id=1214,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=182106613346,node_id=9,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=182106613346,node_id=813,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=182106613346,node_id=8,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=182106613346,node_id=812,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=182106618379,node_id=412,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
